"","player","round","club","opponent","was_home","total_points","goals","assists","minutes","club_elo","opponent_elo","position","value","influence_form","creativity_form","threat_form","ict_index_form","date_hour","kickoff_hour","range_day","team_scoring_form","team_conceded_form","opponent_scoring_form","opponent_conceded_form","xG","xA","shots","key_passes","team_form","opponent_form","fpl_form","goals_90","assists_90","npxG_90","npg_90","xG_90","xGChain_90","xGBuildup_90","xA_90","shots_90","key_passes_90","season"
"4280","Davy Pröpper","32","BHA","SOU","True",2,0,0,73,1640.80004883,1668.11425781,"DM",48,14.75,10.4250000000001,13.75,3.90000000000001,"2019-03-30 15:00:00","afternoon kick-off",21.1041666666667,1.25,1.5,1.5,1.5,0,0.0222438182681799,0,1,1.125,1,4.25,0.25,0,0.0795353576540948,0.25,0.0795353576540948,0.0829686205834151,0.0750217000022532,0.0116532151587307,1.25,0.75,"2018/2019"
"4281","Davy Pröpper","32","BHA","CHE","False",2,0,0,90,1631.68103027,1850.61962891,"DM",48,17.6,12.5000000000001,7.25,3.72500000000001,"2019-04-03 19:45:00","night kick-off",4.19791666666667,1,1,1.25,1.25,0,0.0267054550349712,0,1,1.125,1.5,4.25,0.262390670553936,0,0.0354851208866165,0.262390670553936,0.0354851208866165,0.0564140420265866,0.0392388440559974,0.0180673501495022,0.524781341107872,1.04956268221574,"2018/2019"
"4282","Davy Pröpper","34","BHA","BOU","True",2,0,0,62,1631.67358398,1665.08251953,"DM",48,13.2,12.5000000000001,2,2.77500000000001,"2019-04-13 15:00:00","afternoon kick-off",9.80208333333333,0.75,1.25,1.25,1.75,0,0.0401040986180305,0,1,1.125,0.875,2.25,0,0,0,0,0,0.075100218068059,0.105841719374365,0.0221341464440433,0,1.04956268221574,"2018/2019"
"4283","Davy Pröpper","34","BHA","CAR","True",2,0,0,90,1612.00610352,1572.55456543,"DM",48,11.45,12.4750000000001,1.5,2.55000000000001,"2019-04-16 19:45:00","night kick-off",3.19791666666667,0.5,2.5,0.75,1.5,0,0.0418707244098186,0,2,0.625,0.5,2,0,0,0,0,0,0.0114583138908659,0.109667999403817,0.0293675496109894,0,1.14285714285714,"2018/2019"
"4284","Davy Pröpper","35","BHA","WOL","False",1,0,0,9,1598.09387207,1685.27307129,"DM",48,12.9,15.4500000000001,1.5,3.00000000000001,"2019-04-20 15:00:00","afternoon kick-off",3.80208333333333,0,2.75,1,1.75,0,0,0,0,0,0.875,2,0,0,0,0,0,0.0463285957063949,0.148722359112331,0.0374068846660001,0,1.42857142857143,"2018/2019"
"4285","Davy Pröpper","35","BHA","TOT","False",0,0,0,0,1602.32495117,1912.12963867,"DM",48,9.84999999999998,12.4250000000001,0.5,2.30000000000001,"2019-04-23 19:45:00","night kick-off",3.19791666666667,0,2.5,1.75,0.75,0,0,0,0,0.375,1,1.75,0,0,0,0,0,0,0.166019390363142,0.0389690240065889,0,1.43426294820717,"2018/2019"
"4286","Davy Pröpper","36","BHA","NEW","True",0,0,0,0,1600.98730469,1694.31188965,"DM",48,3.79999999999998,9.35000000000009,0,1.32500000000001,"2019-04-27 17:30:00","afternoon kick-off",3.90625,0,2,1,1,0,0,0,0,0.375,1.125,1.25,0,0,0,0,0,0,0,0,0,1.67701863354037,"2018/2019"
"4287","Davy Pröpper","37","BHA","ARS","False",0,0,0,0,1597.58215332,1857.33081055,"DM",48,2.84999999999998,5.80000000000009,0,0.875000000000007,"2019-05-05 16:30:00","afternoon kick-off",7.95833333333333,0.25,1,1,2.25,0,0,0,0,0.625,0.625,0.75,0,0,0,0,0,0,0,0,0,1.81818181818182,"2018/2019"
"4288","Davy Pröpper","38","BHA","MCI","True",0,0,0,0,1618.85290527,2034.38110352,"DM",48,-2.35367281220533e-14,9.41469124882133e-14,0,6.88338275267597e-15,"2019-05-12 15:00:00","afternoon kick-off",6.9375,0.5,0.75,1.25,0,0,0,0,0,1,2.25,0.25,0,0,0,0,0,0,0,0,0,0,"2018/2019"
"4289","Patrick van Aanholt","1","CRY","FUL","False",11,0,1,90,1690.26855469,1631.04772949,"FB",55,-2.35367281220533e-14,9.41469124882133e-14,0,6.88338275267597e-15,"2018-08-11 15:00:00","afternoon kick-off",-274,0.75,1.75,1.3,1.3,0.0263375584036112,0.161608323454857,1,2,0.625,1.05,0,0,0,0,0,0,0,0,0,0,0,"2018/2019"
"4290","Patrick van Aanholt","2","CRY","LIV","True",0,0,0,90,1704.67297363,1921.72070312,"FB",55,8.89999999999998,5.60000000000009,5.75,2.02500000000001,"2018-08-20 20:00:00","night kick-off",9.20833333333333,1.25,1.5,1.96875,1.03125,0.0352699756622314,0,1,0,1.25,1.453125,2.75,0,1,0,0,0,0,0,0,0,2,"2018/2019"
"4291","Patrick van Aanholt","3","CRY","WAT","False",1,0,0,90,1694.85961914,1648.22375488,"FB",55,12.05,6.05000000000009,6.75,2.47500000000001,"2018-08-26 13:30:00","lunchtime kick-off",5.72916666666667,1,1.75,1.95833333333333,0.916666666666667,0.0625445693731308,0,1,0,1,1.72916666666667,2.75,0,0.5,0,0,0,0,0,0,0,1,"2018/2019"
"4292","Patrick van Aanholt","4","CRY","SOU","True",1,0,0,90,1684.78479004,1632.64282227,"FB",55,15.2,7.47500000000009,11.75,3.42500000000001,"2018-09-01 15:00:00","afternoon kick-off",6.0625,1,2,0.944444444444444,1.77777777777778,0.137533709406853,0.211885392665863,3,2,0.625,0.388888888888889,3,0,0.333333333333333,0,0,0,0,0,0,0,0.666666666666667,"2018/2019"
"4293","Patrick van Aanholt","5","CRY","HUD","False",6,0,0,90,1668.88354492,1557.13659668,"FB",55,18.6,13.1750000000001,21,5.25000000000001,"2018-09-15 15:00:00","afternoon kick-off",14,0.75,1.5,0.5,2.5,0,0,0,0,0.625,0.625,3.25,0,0.25,0.0654214532114566,0,0.0654214532114566,0.140662717167288,0.104834031313658,0.09337342903018,1.5,1,"2018/2019"
"4294","Patrick van Aanholt","6","CRY","NEW","True",6,0,0,90,1674.37329102,1646.36547852,"FB",55,11.95,8.12500000000009,15.25,3.50000000000001,"2018-09-22 15:00:00","afternoon kick-off",7,0.5,1.5,0.75,1.5,0.0714690834283829,0,2,0,0.625,0.375,2,0,0,0.0588370636105538,0,0.0588370636105538,0.0696985870599747,0.0701942406594753,0.0529713481664658,1.25,0.5,"2018/2019"
"4295","Patrick van Aanholt","7","CRY","BOU","False",10,1,0,90,1671.71826172,1669.43603516,"FB",55,11.35,8.65000000000009,19.5,3.92500000000001,"2018-10-01 20:00:00","night kick-off",9.20833333333333,0.5,1,1.5,2.5,0.0444121025502682,0.0145224751904607,1,1,0.875,0.75,3.5,0,0,0.0678868405520917,0,0.0678868405520917,0.0921568162739277,0.0706176161766053,0.0529713481664658,1.5,0.5,"2018/2019"
"4296","Patrick van Aanholt","8","CRY","WOL","True",1,0,0,90,1660.99475098,1620.11035156,"FB",55,20.45,11.8250000000001,19.25,5.12500000000001,"2018-10-06 15:00:00","afternoon kick-off",4.79166666666667,0.5,1,1.25,0.25,0.012706876732409,0,1,0,0.875,2,5.75,0.25,0,0.063353723846376,0.25,0.063353723846376,0.0966834239661695,0.104487404227257,0.0566019669640809,1.5,0.75,"2018/2019"
"4297","Patrick van Aanholt","9","CRY","EVE","False",1,0,0,90,1649.95349121,1686.63330078,"FB",55,20,8.15000000000009,15,4.30000000000001,"2018-10-21 16:00:00","afternoon kick-off",15.0416666666667,0.5,0.75,1.5,1.5,0,0,0,0,0.875,1.125,5.75,0.25,0,0.032147015677765,0.25,0.032147015677765,0.0289702964946628,0.0822174921631814,0.00363061879761517,1,0.25,"2018/2019"
"4298","Patrick van Aanholt","10","CRY","ARS","True",1,0,0,90,1644.58251953,1848.79943848,"FB",55,20.8,8.67500000000009,15.5,4.50000000000001,"2018-10-28 13:30:00","lunchtime kick-off",6.89583333333333,0.25,1.25,3,0.5,0.037749171257019,0.429133504629135,2,1,0.25,2.125,4.5,0.25,0,0.032147015677765,0.25,0.032147015677765,0.0357609044294804,0.0749698574654759,0.00363061879761517,1,0.25,"2018/2019"
"4299","Patrick van Aanholt","11","CRY","CHE","False",1,0,0,90,1648.48583984,1869.57543945,"FB",54,21.35,10.9750000000001,11.75,4.42500000000001,"2018-11-04 16:00:00","afternoon kick-off",7.10416666666667,0.75,1.75,2.5,0.75,0.07668836414814,0,1,0,0.25,1.75,3.25,0.25,0,0.0237170376349241,0.25,0.0237170376349241,0.157747245626524,0.187335859518498,0.110913994954899,1,0.5,"2018/2019"
"4300","Patrick van Aanholt","12","CRY","TOT","True",2,0,0,90,1643.74206543,1888.77282715,"FB",54,11,6.80000000000009,8,2.60000000000001,"2018-11-10 17:30:00","afternoon kick-off",6.0625,0.75,2,1.25,0.75,0.0319801904261112,0,1,0,0.25,1.75,1,0,0,0.031786103034392,0,0.031786103034392,0.0728410223964602,0.183958053123206,0.107283376157284,1,0.25,"2018/2019"
"4301","Patrick van Aanholt","13","CRY","MUN","False",6,0,0,90,1639.93603516,1857.03930664,"FB",54,9.99999999999998,5.27500000000009,4.5,2.00000000000001,"2018-11-24 15:00:00","afternoon kick-off",13.8958333333333,0.75,2,1.75,1.75,0.440851598978043,0,3,0,0.25,1.5,1.25,0,0,0.0366044314578176,0,0.0366044314578176,0.04706752859056,0.194421151187271,0.107283376157284,1,0.25,"2018/2019"
"4302","Patrick van Aanholt","14","CRY","BUR","True",7,0,0,90,1647.66162109,1622.88232422,"FB",54,9.99999999999998,4.65000000000009,10.5,2.52500000000001,"2018-12-01 15:00:00","afternoon kick-off",7,0.75,1.5,0.75,2.5,0.375929176807404,0.671826899051666,5,4,0.625,0.375,2.5,0,0,0.146817331202328,0,0.146817331202328,0.146817331202328,0.190807262435555,0.107283376157284,1.75,0.25,"2018/2019"
"4303","Patrick van Aanholt","15","CRY","BHA","False",1,0,0,90,1656.25671387,1635.54003906,"FB",54,12.25,13.0250000000001,16.5,4.17500000000001,"2018-12-04 19:45:00","night kick-off",3.19791666666667,0.75,1,1.25,1.75,0,0.147395774722099,0,2,0.875,0.875,4,0,0,0.231362332589925,0,0.231362332589925,0.377732281573117,0.151248084381223,0.167956724762917,2.5,1,"2018/2019"
"4304","Patrick van Aanholt","16","CRY","WHU","False",1,0,0,54,1646.22033691,1685.37207031,"FB",54,13.95,19.9250000000001,16,5,"2018-12-08 15:00:00","afternoon kick-off",3.80208333333333,0.75,1,1.75,1.5,0,0,0,0,0.875,1.5,4,0,0,0.21219024155289,0,0.21219024155289,0.293977127410472,0.155131107196212,0.204805668443441,2.25,1.5,"2018/2019"
"4305","Patrick van Aanholt","17","CRY","LEI","True",6,0,0,90,1639.64404297,1686.35827637,"FB",54,12.85,19.7500000000001,14.5,4.725,"2018-12-15 15:00:00","afternoon kick-off",7,1.25,1.5,1,1,0,0,0,0,0.875,1.25,3.75,0,0,0.226883548829291,0,0.226883548829291,0.226883548829291,0.160742232369052,0.227561853826046,2.22222222222222,1.66666666666667,"2018/2019"
"4306","Patrick van Aanholt","18","CRY","MCI","False",0,0,0,90,1647.40856934,1989.02209473,"FB",54,10.45,19.8500000000001,8,3.85,"2018-12-22 15:00:00","afternoon kick-off",7,1.5,1.5,2,1.25,0,0,0,0,1,1.625,3.75,0,0,0.10442477133539,0,0.10442477133539,0.108597506510301,0.164914967543963,0.227561853826046,1.38888888888889,1.66666666666667,"2018/2019"
"4307","Patrick van Aanholt","19","CRY","CAR","True",8,0,0,90,1663.35803223,1551.41149902,"FB",54,9.39999999999998,8.3250000000001,0.5,1.85,"2018-12-26 15:00:00","afternoon kick-off",4,1.75,2,1.25,2.75,0.219501435756683,0.262876778841019,4,3,1.125,0.5,2,0,0,0,0,0,0.0796698613299264,0.133773643368234,0.0409432707561386,0,0.555555555555556,"2018/2019"
"4308","Patrick van Aanholt","20","CRY","CHE","True",2,0,0,90,1658.89794922,1854.19470215,"FB",54,12.1,9.7000000000001,16.5,3.85,"2018-12-30 12:00:00","lunchtime kick-off",3.875,1.5,1.25,1.5,0.75,0.043507631868124,0,1,0,1.375,1.75,3.75,0,0,0.0609726210435231,0,0.0609726210435231,0.164490391810735,0.199959348731985,0.0730213274558386,1.11111111111111,0.833333333333333,"2018/2019"
"4309","Patrick van Aanholt","21","CRY","WOL","False",12,0,1,90,1654.2668457,1645.28833008,"FB",54,14.85,10.0500000000001,21,4.6,"2019-01-02 19:45:00","night kick-off",3.32291666666667,1,0.75,1.5,1,0.132960140705109,0.525097072124481,4,2,1.375,1.5,4,0,0,0.0657522669062017,0,0.0657522669062017,0.076497571542859,0.190708719426766,0.0657191947102548,1.25,0.75,"2018/2019"
"4310","Patrick van Aanholt","22","CRY","WAT","True",1,0,0,90,1667.36376953,1652.75976562,"FB",54,22.9,15.8250000000001,27,6.575,"2019-01-12 15:00:00","afternoon kick-off",9.80208333333333,1.25,0.75,1.75,1.5,0,0.0738417133688927,0,2,1.5,1.25,5.5,0,0.25,0.098992302082479,0,0.098992302082479,0.216134547255933,0.195726304315031,0.196993462741375,2.25,1.25,"2018/2019"
"4311","Patrick van Aanholt","23","CRY","LIV","False",0,0,0,90,1657.80932617,1948.81066895,"FB",54,23.7,22.7500000000001,28,7.45,"2019-01-19 15:00:00","afternoon kick-off",7,0.75,0.75,2.75,0.75,0.0234688967466354,0.0675330087542534,1,1,0.875,1.625,5.75,0,0.25,0.098992302082479,0,0.098992302082479,0.123028292320669,0.148059419356287,0.215453891083598,2.25,1.75,"2018/2019"
"4312","Patrick van Aanholt","24","CRY","SOU","False",3,0,0,90,1656.18615723,1645.28759766,"FB",54,22.4,17.9750000000001,11.75,5.225,"2019-01-30 19:45:00","night kick-off",11.1979166666667,1.5,1.75,1.25,1.25,0.0141650633886456,0.0810825973749161,1,1,0.625,1.5,3.75,0,0.25,0.0499841673299671,0,0.0499841673299671,0.119669667445123,0.11323983874172,0.166617948561907,1.5,1.25,"2018/2019"
"4313","Patrick van Aanholt","25","CRY","FUL","True",6,0,0,90,1657.54016113,1575.22351074,"FB",54,23.45,23.1250000000001,8.5,5.525,"2019-02-02 15:00:00","afternoon kick-off",2.80208333333333,1.75,1.75,1.75,2.5,0.0172393880784512,0.134280428290367,1,2,1,0.5,4,0,0.25,0.0426485252100975,0,0.0426485252100975,0.0732387639582159,0.127050816081464,0.186888597905636,1.5,1.5,"2018/2019"
"4314","Patrick van Aanholt","26","CRY","WHU","True",3,0,0,90,1664.14562988,1668.66040039,"FB",54,18.2,24.0000000000001,4.5,4.7,"2019-02-09 15:00:00","afternoon kick-off",7,1.75,1.75,0.5,1.5,0.0423902980983257,1.19869863986969,2,5,0.875,0.75,2.5,0,0,0.0137183370534331,0,0.0137183370534331,0.0823299151379615,0.171838242560625,0.0891844369471073,0.75,1.5,"2018/2019"
"4315","Patrick van Aanholt","27","CRY","LEI","False",2,0,0,90,1664.40429688,1682.92346191,"FB",54,17,33.7750000000001,4.5,5.55,"2019-02-23 17:30:00","afternoon kick-off",14.1041666666667,1.75,1.5,1.21875,2.09375,0,0,0,0,1.125,0.4375,3,0,0,0.0243159115780145,0,0.0243159115780145,0.398091346258298,0.358576539903879,0.370398668572307,1.25,2.25,"2018/2019"
"4316","Patrick van Aanholt","28","CRY","MUN","True",1,0,0,82,1681.63671875,1861.09326172,"FB",54,15,30.2000000000001,4.25,4.95,"2019-02-27 20:00:00","night kick-off",4.10416666666667,2,0.75,1.5,0.5,0.0278385579586029,0.0307282172143459,1,1,1.75,1.75,3.5,0,0,0.0184486873913556,0,0.0184486873913556,0.0368566468823701,0.307299003005028,0.353515416383743,1,2,"2018/2019"
"4317","Patrick van Aanholt","29","CRY","BUR","False",2,0,0,90,1674.32421875,1650.08898926,"FB",54,12.25,28.2250000000001,7.5,4.8,"2019-03-02 15:00:00","afternoon kick-off",2.79166666666667,2,1.25,1.5,1.25,0.0945669338107109,0,2,0,1.375,1.375,3,0,0,0.0223640396937051,0,0.0223640396937051,0.0351191151209853,0.309041579550301,0.348675158192319,1.02272727272727,2.04545454545455,"2018/2019"
"4318","Patrick van Aanholt","30","CRY","BHA","True",1,0,0,90,1693.87585449,1616.79150391,"FB",54,12.3,22.4750000000001,8.25,4.3,"2019-03-09 12:30:00","lunchtime kick-off",6.89583333333333,2.25,1.5,0.75,1.25,0,0.0178799238055944,0,1,1.5,0.75,2,0,0,0.0421352871820669,0,0.0421352871820669,0.064688392131674,0.291947312864729,0.314342094140805,1.27840909090909,1.53409090909091,"2018/2019"
"4319","Patrick van Aanholt","32","CRY","HUD","True",15,1,0,90,1694.20507812,1513.46154785,"FB",54,12.5,11.2250000000001,7.25,3.1,"2019-03-30 15:00:00","afternoon kick-off",21.1041666666667,2.25,1.75,1,1.75,0.274123311042786,0.666678607463837,2,3,1.25,0.5,1.5,0,0,0.0312968586910177,0,0.0312968586910177,0.0616238245063206,0.102138094477017,0.0124282178744166,0.767045454545455,0.511363636363636,"2018/2019"
"4320","Patrick van Aanholt","32","CRY","TOT","False",1,0,0,90,1698.17602539,1894.24182129,"FB",54,21.45,19.9250000000001,16.75,5.825,"2019-04-03 19:45:00","night kick-off",4.19791666666667,1.75,1.5,0.75,1.75,0.0159792881458998,0,1,0,1.125,0.25,4.75,0.255681818181818,0,0.101385205264457,0.255681818181818,0.101385205264457,0.378038453742523,0.276598779442297,0.182885816373693,1.27840909090909,1.27840909090909,"2018/2019"
"4321","Patrick van Aanholt","33","CRY","NEW","False",6,0,0,90,1694.62988281,1677.76818848,"FB",55,21.9,16.9000000000001,12.5,5.15,"2019-04-06 15:00:00","afternoon kick-off",2.80208333333333,1.5,1.25,1.25,2,0,0,0,0,1.125,0.875,4.75,0.25,0,0.0961673832498492,0.25,0.0961673832498492,0.0961673832498492,0.25102087110281,0.171139632817358,1.25,1,"2018/2019"
"4322","Patrick van Aanholt","34","CRY","MCI","True",1,0,0,90,1707.99853516,2007.13269043,"FB",55,21.6,16.1750000000001,9.75,4.775,"2019-04-14 14:05:00","lunchtime kick-off",7.96180555555556,1,1,2,0.25,0,0.023205379024148,0,1,1.125,2.25,5.75,0.25,0,0.0725256497971714,0.25,0.0725256497971714,0.0725256497971714,0.214174792170525,0.171139632817358,0.75,1,"2018/2019"
"4323","Patrick van Aanholt","35","CRY","ARS","False",0,0,0,0,1705.57739258,1901.20788574,"FB",55,19.8,14.4500000000001,10.25,4.475,"2019-04-21 16:00:00","afternoon kick-off",7.07986111111111,1,1.25,1.25,0.25,0,0,0,0,1.125,1.625,5.75,0.25,0,0.0725256497971714,0.25,0.0725256497971714,0.0892088073305786,0.199873552657664,0.172470996621996,0.75,1,"2018/2019"
"4324","Patrick van Aanholt","36","CRY","EVE","True",7,0,0,90,1719.80383301,1745.69604492,"FB",55,7.84999999999997,5.40000000000011,0.75,1.425,"2019-04-27 15:00:00","afternoon kick-off",5.95833333333333,1.25,1.75,1.75,0.5,0.0458291247487068,0,2,0,1.25,1.625,2,0,0,0,0,0,0,0,0,0,0.333333333333333,"2018/2019"
"4325","Patrick van Aanholt","37","CRY","CAR","False",0,0,0,0,1714.46643066,1577.5925293,"FB",55,9.29999999999997,4.77500000000011,2.75,1.7,"2019-05-04 17:30:00","afternoon kick-off",7.10416666666667,1.25,1.25,0.5,1.25,0,0,0,0,1.5,0.625,3.5,0,0,0,0,0,0,0,0,0,0.333333333333333,"2018/2019"
"4326","Patrick van Aanholt","38","CRY","BOU","True",7,1,0,90,1734.7421875,1697.81188965,"FB",55,6.09999999999997,4.05000000000011,2.75,1.3,"2019-05-12 15:00:00","afternoon kick-off",7.89583333333333,1.75,1.75,2.25,1,0.506089746952057,0,1,0,1.5,1.5,2,0,0,0,0,0,0,0,0,0,0.5,"2018/2019"
"4327","Ricardo Pereira","1","LEI","MUN","False",4,0,1,90,1694.578125,1882.25524902,"FB",50,14.6,0.875000000000105,7,2.25,"2018-08-10 20:00:00","night kick-off",-274.791666666667,2.75,1.75,2,1.28571428571429,0.0137824034318328,0.37292292714119,1,2,2,1.44642857142857,3.5,0,0,0,0,0,0,0,0,0,0,"2018/2019"
"4328","Ricardo Pereira","2","LEI","WOL","True",12,0,1,90,1694.64440918,1594.20068359,"FB",50,19,6.95000000000011,11,3.7,"2018-08-18 15:00:00","afternoon kick-off",7.79166666666667,2.25,1.75,1.5,1.5,0,0.0529969893395901,0,1,1.375,1.16666666666667,4.5,0,0.333333333333333,0,0,0,0,0,0,0,0.666666666666667,"2018/2019"
"4329","Ricardo Pereira","3","LEI","SOU","False",2,0,0,90,1696.65893555,1643.48950195,"FB",51,25.75,9.95000000000011,12.25,4.8,"2018-08-25 15:00:00","afternoon kick-off",7,2.75,1.75,0.861111111111111,1.52777777777778,0.0457123555243015,0,1,0,1.625,0.652777777777778,5.75,0,0.666666666666667,0,0,0,0,0,0,0,1,"2018/2019"
"4330","Ricardo Pereira","4","LEI","LIV","True",1,0,0,90,1702.57836914,1923.04626465,"FB",51,29.65,11.1500000000001,18,5.875,"2018-09-01 12:30:00","lunchtime kick-off",6.89583333333333,2.5,1.5,2.15625,0.28125,0,0,0,0,1.625,2.03125,6.25,0.25,0.5,0.141396126477048,0.25,0.141396126477048,0.152410207083449,0.330976904369891,0.106479979120195,0.75,0.75,"2018/2019"
"4331","Ricardo Pereira","5","LEI","BOU","False",3,0,1,90,1698.4864502,1676.8359375,"FB",51,22.3,12.3000000000001,13.75,4.825,"2018-09-15 15:00:00","afternoon kick-off",14.1041666666667,1.5,1.25,1.5,1.25,0,0.0535118132829666,0,2,1.125,1.375,4.75,0,0.5,0.0148736897390336,0,0.0148736897390336,0.0246310743968934,0.282747377641499,0.106479979120195,0.5,0.75,"2018/2019"
"4332","Ricardo Pereira","6","LEI","HUD","True",0,0,0,0,1687.53344727,1548.79077148,"FB",51,23.35,12.7750000000001,11.25,4.725,"2018-09-22 15:00:00","afternoon kick-off",7,1.75,1.75,0.5,2,0,0,0,0,1.125,0.625,4.5,0,0.5,0.0114280888810754,0,0.0114280888810754,0.0441508712247014,0.0533254416659474,0.0266272006556392,0.25,0.75,"2018/2019"
"4333","Ricardo Pereira","7","LEI","NEW","False",6,0,0,90,1692.4095459,1649.02050781,"FB",51,12.8,9.57500000000011,7.75,3,"2018-09-29 15:00:00","afternoon kick-off",7,2,2,0.75,1.5,0.0458865985274315,0,1,0,1.125,0.375,1.5,0,0.333333333333333,0,0,0,0,0,0,0,0.666666666666667,"2018/2019"
"4334","Ricardo Pereira","8","LEI","EVE","True",7,1,0,85,1700.09533691,1676.35498047,"FB",51,14.3,9.57500000000011,6.25,3,"2018-10-06 15:00:00","afternoon kick-off",7,2,1.75,1.25,1.5,0.143921867012978,0.0452006720006466,1,1,1.125,0.75,2.5,0,0.333333333333333,0,0,0,0,0,0,0,0.666666666666667,"2018/2019"
"4335","Ricardo Pereira","9","LEI","ARS","False",0,0,0,68,1689.8170166,1834.45080566,"FB",51,22.5,12.0500000000001,10.5,4.5,"2018-10-22 20:00:00","night kick-off",16.2083333333333,2,1.75,2.75,0.5,0,0,0,0,1.125,2.25,4,0,0.339622641509434,0,0,0,0,0,0,0,1.0188679245283,"2018/2019"
"4336","Ricardo Pereira","10","LEI","WHU","True",0,0,0,0,1687.87304688,1660.12243652,"FB",51,17.7,5.95000000000011,10.5,3.4,"2018-10-27 17:30:00","afternoon kick-off",4.89583333333333,1.75,1.5,0.75,0.75,0,0,0,0,1.125,0.75,3.25,0,0,0,0,0,0,0,0,0,0.37037037037037,"2018/2019"
"4337","Ricardo Pereira","11","LEI","CAR","False",5,0,0,90,1685.37902832,1554.42248535,"FB",50,17.7,5.95000000000011,10.5,3.4,"2018-11-03 15:00:00","afternoon kick-off",6.89583333333333,1.25,1.5,1.5,2.25,0.0436235964298248,0,1,0,0.875,0.5,3.25,0,0,0,0,0,0,0,0,0,0.37037037037037,"2018/2019"
"4338","Ricardo Pereira","12","LEI","BUR","True",9,0,0,90,1689.98168945,1627.90893555,"FB",50,16.85,4.97500000000011,12,3.375,"2018-11-10 15:00:00","afternoon kick-off",7,1,1.5,0.75,3.5,0.0559183545410633,0.0234171766787767,2,1,0.875,0.25,3,0,0,0,0,0,0,0,0,0,0.37037037037037,"2018/2019"
"4339","Ricardo Pereira","13","LEI","BHA","False",2,0,0,90,1686.48400879,1626.61694336,"FB",50,9.24999999999997,5.82500000000011,9,2.4,"2018-11-24 15:00:00","afternoon kick-off",14,0.75,1,1,1.25,0,0.0738522186875343,0,1,1.125,1.125,3.5,0,0,0,0,0,0,0,0,0,0.362903225806452,"2018/2019"
"4340","Ricardo Pereira","14","LEI","WAT","True",9,0,0,90,1687.63598633,1644.68505859,"FB",50,12.45,8.20000000000011,7.5,2.825,"2018-12-01 15:00:00","afternoon kick-off",7,0.75,0.5,1,1.25,0.0523492693901062,0.246693357825279,1,1,1.5,0.875,4,0,0,0,0,0,0,0,0,0,0.666666666666667,"2018/2019"
"4341","Ricardo Pereira","15","LEI","FUL","False",0,0,0,0,1695.42285156,1576.50891113,"FB",51,22.95,12.0250000000001,8.5,4.35,"2018-12-05 19:45:00","night kick-off",4.19791666666667,1,0.25,0.75,1.75,0,0,0,0,1.75,0.5,6.25,0,0,0.0379728050902486,0,0.0379728050902486,0.0996461482718588,0.303464027121663,0.0859906882978975,1,0.75,"2018/2019"
"4342","Ricardo Pereira","16","LEI","TOT","True",1,0,0,90,1693.76818848,1896.36962891,"FB",51,18.4,11.8000000000001,2.75,3.3,"2018-12-08 19:45:00","night kick-off",3,1,0.5,2.25,1.5,0,0,0,0,1.5,1.625,5,0,0,0,0,0,0,0,0,0,1,"2018/2019"
"4343","Ricardo Pereira","17","LEI","CRY","False",1,0,0,90,1686.35827637,1639.64404297,"FB",51,19.15,7.10000000000011,2,2.825,"2018-12-15 15:00:00","afternoon kick-off",6.80208333333333,1,1,1.25,1.5,0,0,0,0,1.25,0.875,3,0,0,0,0,0,0,0,0,0,0.666666666666667,"2018/2019"
