"","assists.x","bonus","bps","clean_sheets","creativity","element","fixture","goals_conceded","goals_scored","ict_index","influence","kickoff_time","minutes","opponent_team","own_goals","penalties_missed","penalties_saved","red_cards","round","saves","selected","team_a_score","team_h_score","threat","total_points","transfers_balance","transfers_in","transfers_out","value","was_home","yellow_cards","first_name","second_name","club","position.x","player_id","new_col","fpl_form","influence_form","creativity_form","threat_form","ict_index_form","point_att","team_form","minutes_chance","opponent","opponent_form","kickoff_time_formatted","date","hour","date_hour","kickoff_hour","range_day","X","player_name","year","goals","shots","xG","time","position.y","h_team","a_team","h_goals","a_goals","match_id","roster_id","xA","assists.y","key_passes","npg","npxG","xGChain","xGBuildup","Club","Elo","opponent_elo"
"46",0,0,7,0,12.6,210,75,2,0,5.9,0.2,2019-10-06,90,20,0,0,0,0,"8",0,2035032,2,0,46,2,-11107,64889,75996,122,"True",0,"Sergio","Agüero","MCI","ST",619,0.816666666666667,8.75,44.6,19.325,52.5,11.65,0,1.625,0.816666666666667,"WOL",0.875,2019-10-06,2019-10-06,"13:00",2019-10-06 13:00:00,"lunchtime kick-off",7.85416666666667,13419,"Sergio Agüero",2019,0,3,0.271388679742813,90,"FW","Manchester City","Wolverhampton Wanderers",0,2,11716,356841,0.071106493473053,0,1,0,0.271388679742813,0.370967537164688,0.0284723695367575,"Man City",2036.05639648,1715.98376465
"47",0,0,0,0,0,210,84,0,0,0,0,2019-10-19,0,7,0,0,0,0,"9",0,2030824,2,0,0,0,-17554,65208,82762,122,"False",0,"Sergio","Agüero","MCI","ST",619,0.566666666666667,5.25,22.8,16.7,49.5,8.9,2.5,1.125,0.816666666666667,"CRY",1.375,2019-10-19,2019-10-19,"16:30",2019-10-19 16:30:00,"afternoon kick-off",13.1458333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Man City",2013.76757812,1749.05041504
"48",0,0,3,0,0.3,210,95,0,0,0.1,0.6,2019-10-26,14,2,0,0,0,0,"10",0,1997045,0,3,0,1,-42424,56604,99028,122,"True",0,"Sergio","Agüero","MCI","ST",619,0.355555555555556,3.75,13.4,13.375,27.25,5.4,2,1.75,0.566666666666667,"AVL",1.375,2019-10-26,2019-10-26,"11:30",2019-10-26 11:30:00,"lunchtime kick-off",6.79166666666667,13418,"Sergio Agüero",2019,0,0,0,13,"Sub","Manchester City","Aston Villa",3,0,11737,359179,0,0,0,0,0,0.114346481859684,0.114346481859684,"Man City",2030.0489502,1644.78405762
"49",0,0,22,0,1.1,210,107,1,1,13.9,26.4,2019-11-02,90,16,0,0,0,0,"11",0,1742395,1,2,111,6,-258859,41071,299930,121,"True",0,"Sergio","Agüero","MCI","ST",619,0.538888888888889,1.75,0.19999999999999,3.925,13.25,1.725,2,1.75,0.355555555555556,"SOU",0.375,2019-11-02,2019-11-02,"15:00",2019-11-02 15:00:00,"afternoon kick-off",7.14583333333333,13417,"Sergio Agüero",2019,1,7,1.0768506526947,90,"FW","Manchester City","Southampton",2,1,11749,361533,0,0,0,1,1.0768506526947,0.660078167915344,0,"Man City",2031.49731445,1648.39489746
"50",0,0,5,0,1.7,210,114,3,0,5.1,5.6,2019-11-10,70,10,0,0,0,0,"12",0,1616202,1,3,44,2,-128246,18704,146950,120,"False",0,"Sergio","Agüero","MCI","ST",619,0.483333333333333,2.25,6.79999999999999,3.5,39.25,4.975,0,1.625,0.538888888888889,"LIV",2,2019-11-10,2019-11-10,"16:30",2019-11-10 16:30:00,"afternoon kick-off",8.0625,13416,"Sergio Agüero",2019,0,3,0.204258248209953,73,"FW","Liverpool","Manchester City",3,1,11755,364069,0,0,0,0,0.204258248209953,0.216333165764809,0.0120749166235328,"Man City",2025.33654785,2053.54394531
"51",0,0,2,0,22.3,210,127,1,0,5.9,1.8,2019-11-23,76,6,0,0,0,0,"13",0,1447186,1,2,35,2,-178789,18445,197234,119,"True",0,"Sergio","Agüero","MCI","ST",619,0.694444444444444,2.25,8.14999999999999,0.774999999999995,38.75,4.775,2,1.625,0.483333333333333,"CHE",2.25,2019-11-23,2019-11-23,"17:30",2019-11-23 17:30:00,"afternoon kick-off",13.0416666666667,13415,"Sergio Agüero",2019,0,2,0.411250710487366,79,"FW","Manchester City","Chelsea",2,1,11769,364913,0.169293075799942,0,2,0,0.411250710487366,0.480065256357193,0,"Man City",2017.37695312,1899.85424805
"52",0,0,0,0,0,210,136,0,0,0,0,2019-11-30,0,13,0,0,0,0,"14",0,946795,2,2,0,0,-496958,1276,498234,118,"False",0,"Sergio","Agüero","MCI","ST",619,0.655555555555556,2.75,8.59999999999999,6.35,47.5,6.25,1.5,1.5,0.694444444444444,"NEW",1.375,2019-11-30,2019-11-30,"12:30",2019-11-30 12:30:00,"lunchtime kick-off",6.79166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Man City",2001.06896973,1692.3605957
"53",0,0,0,0,0,210,142,0,0,0,0,2019-12-03,0,5,0,0,0,0,"15",0,854653,4,1,0,0,-107290,216,107506,118,"False",0,"Sergio","Agüero","MCI","ST",619,0.405555555555556,2.5,8.44999999999999,6.275,47.5,6.225,2.5,1.375,0.655555555555556,"BUR",1.125,2019-12-03,2019-12-03,"20:15",2019-12-03 20:15:00,"night kick-off",3.32291666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Man City",1994.97827148,1683.89538574
"54",0,0,0,0,0,210,155,0,0,0,0,2019-12-07,0,12,0,0,0,0,"16",0,787226,2,1,0,0,-68736,231,68967,118,"True",0,"Sergio","Agüero","MCI","ST",619,0.211111111111111,1,1.84999999999999,6,19.75,2.75,0,1.5,0.405555555555556,"MUN",1.625,2019-12-07,2019-12-07,"17:30",2019-12-07 17:30:00,"afternoon kick-off",3.88541666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Man City",1999.58056641,1802.88049316
"55",0,0,0,0,0,210,161,0,0,0,0,2019-12-15,0,1,0,0,0,0,"17",0,731774,3,0,0,0,-55958,192,56150,117,"False",0,"Sergio","Agüero","MCI","ST",619,0,0.5,0.449999999999989,5.575,8.75,1.475,2.5,1.5,0.211111111111111,"ARS",1.25,2019-12-15,2019-12-15,"16:30",2019-12-15 16:30:00,"afternoon kick-off",7.95833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Man City",1995.22302246,1809.68933105
"56",0,0,2,0,0,210,175,0,0,0.2,0,2019-12-21,1,9,0,0,0,0,"18",0,709622,1,3,2,1,-23929,2604,26533,117,"True",0,"Sergio","Agüero","MCI","ST",619,0.00277777777777778,0,-0.0000000000000109356967925578,-0.00000000000000444089209850063,0,0.00000000000000310862446895044,2,1.625,0,"LEI",1.875,2019-12-21,2019-12-21,"17:30",2019-12-21 17:30:00,"afternoon kick-off",6.04166666666667,13414,"Sergio Agüero",2019,0,0,0,1,"Sub","Manchester City","Leicester",3,1,11817,371628,0,0,0,0,0,0,0,"Man City",2003.40197754,1830.38171387
"57",0,0,3,0,1.3,210,190,0,0,0,0,2019-12-27,13,20,0,0,0,0,"19",0,724182,2,3,0,1,11734,19357,7623,117,"False",0,"Sergio","Agüero","MCI","ST",619,0.0388888888888889,0.25,-0.0000000000000109356967925578,-0.00000000000000444089209850063,0.5,0.0500000000000031,0,1.75,0.00277777777777778,"WOL",1.5,2019-12-27,2019-12-27,"19:45",2019-12-27 19:45:00,"night kick-off",6.09375,13413,"Sergio Agüero",2019,0,0,0,13,"FW","Wolverhampton Wanderers","Manchester City",3,2,11832,372667,0,0,0,0,0,0,0,"Man City",2007.53649902,1758.5279541
"58",0,0,19,0,21.7,59,2,1,0,6,16.4,2019-08-10,90,15,0,0,0,0,"1",0,1076302,1,1,22,2,0,0,0,50,"True",0,"Nathan","Aké","BOU","CB",579,0.288888888888889,0.5,-0.0000000000000109356967925578,0.324999999999996,0.5,0.0500000000000031,1,1.125,0.0388888888888889,"SHU",1.10416666666667,2019-08-10,2019-08-10,"14:00",2019-08-10 14:00:00,"lunchtime kick-off",-139.239583333333,2602,"Nathan Aké",2019,0,2,0.146623909473419,90,"DC","Bournemouth","Sheffield United",1,1,11645,341209,0.811942577362061,0,2,0,0.146623909473419,0.0140398219227791,0,"Bournemouth",1690.49438477,1619.61425781
"59",0,0,8,0,0,59,12,1,0,3.9,20.6,2019-08-17,90,2,0,0,0,0,"2",0,1059134,2,1,18,1,-70959,22968,93927,50,"False",1,"Nathan","Aké","BOU","CB",579,0.538888888888889,1,4.09999999999999,5.75,6,1.55,2.5,1.375,0.288888888888889,"AVL",1.20833333333333,2019-08-17,2019-08-17,"14:00",2019-08-17 14:00:00,"lunchtime kick-off",7,2601,"Nathan Aké",2019,0,1,0.0508348122239113,90,"DC","Aston Villa","Bournemouth",1,2,11654,341828,0,0,0,0,0.0508348122239113,0,0,"Bournemouth",1686.90771484,1610.0880127
"60",0,0,15,0,0.2,59,22,3,0,6.2,39.2,2019-08-25,90,11,0,0,0,0,"3",0,921924,3,1,23,1,-145569,14293,159862,50,"True",0,"Nathan","Aké","BOU","CB",579,0.786111111111111,1.25,9.24999999999999,5.75,10.5,2.525,0,1.375,0.538888888888889,"MCI",1.44318181818182,2019-08-25,2019-08-25,"13:00",2019-08-25 13:00:00,"lunchtime kick-off",7.95833333333333,2600,"Nathan Aké",2019,0,2,0.231433540582657,90,"DC","Bournemouth","Manchester City",1,3,11671,344482,0,0,0,0,0.231433540582657,0.114432379603386,0,"Bournemouth",1697.30371094,2040.94604492
"61",0,0,14,0,2.2,59,36,3,0,2,15.8,2019-08-31,90,9,0,0,0,0,"4",0,860627,1,3,2,1,-74736,19849,94585,49,"False",0,"Nathan","Aké","BOU","CB",579,1,1.25,19.05,5.8,15.75,4.025,0,0.875,0.786111111111111,"LEI",1.61111111111111,2019-08-31,2019-08-31,"14:00",2019-08-31 14:00:00,"lunchtime kick-off",6.04166666666667,2599,"Nathan Aké",2019,0,0,0,90,"DL","Leicester","Bournemouth",3,1,11677,347500,0,0,0,0,0,0.0181619264185429,0.0181619264185429,"Bournemouth",1695.47644043,1752.63452148
"62",0,0,18,0,0.1,59,42,1,0,3.3,27,2019-09-15,90,8,0,0,0,0,"5",0,805983,1,3,6,2,-63513,21874,85387,49,"True",0,"Nathan","Aké","BOU","CB",579,1,1.25,23,6.025,16.25,4.525,2,0.875,1,"EVE",1.375,2019-09-15,2019-09-15,"13:00",2019-09-15 13:00:00,"lunchtime kick-off",14.9583333333333,2598,"Nathan Aké",2019,0,1,0.0874621421098709,90,"DC","Bournemouth","Everton",3,1,11690,349623,0,0,0,0,0.0874621421098709,0.0874621421098709,0,"Bournemouth",1688.30761719,1769.76318359
"63",0,0,26,0,0.1,59,59,1,1,6.8,51,2019-09-20,90,16,0,0,0,0,"6",0,780394,3,1,17,8,-31335,12517,43852,49,"False",0,"Nathan","Aké","BOU","CB",579,1,1.25,25.65,0.624999999999996,12.25,3.85,2.5,1.125,1,"SOU",1.5,2019-09-20,2019-09-20,"19:00",2019-09-20 19:00:00,"night kick-off",5.25,2597,"Nathan Aké",2019,1,1,0.338665246963501,90,"DC","Southampton","Bournemouth",1,3,11693,351922,0,0,0,1,0.338665246963501,0.3580621778965,0.3580621778965,"Bournemouth",1692.33789062,1681.84448242
"64",1,1,28,0,10.4,59,62,2,0,6.9,33,2019-09-28,90,19,0,0,0,0,"7",0,812978,2,2,26,5,22670,47110,24440,49,"True",0,"Nathan","Aké","BOU","CB",579,1,3,33.25,0.649999999999996,12,4.575,1,1.125,1,"WHU",2,2019-09-28,2019-09-28,"14:00",2019-09-28 14:00:00,"lunchtime kick-off",7.79166666666667,2596,"Nathan Aké",2019,0,2,0.139422714710236,90,"DC","Bournemouth","West Ham",2,2,11707,354583,0.410270512104034,1,1,0,0.139422714710236,0.158136487007141,0.158136487007141,"Bournemouth",1705.36096191,1747.57678223
"65",0,0,19,0,10.3,59,71,1,0,3.4,23.8,2019-10-06,90,1,0,0,0,0,"8",0,822665,0,1,0,2,8096,30720,22624,49,"False",0,"Nathan","Aké","BOU","CB",579,1,4,31.7,3.2,12.75,4.75,0,1.375,1,"ARS",1.5,2019-10-06,2019-10-06,"13:00",2019-10-06 13:00:00,"lunchtime kick-off",7.95833333333333,2595,"Nathan Aké",2019,0,0,0,90,"DC","Arsenal","Bournemouth",1,0,11722,356931,0.0499966144561768,0,1,0,0,0.0499966144561768,0,"Bournemouth",1703.44702148,1877.75183105
"66",0,2,26,1,0.3,59,82,0,0,1.5,8.6,2019-10-19,90,14,0,0,0,0,"9",0,838446,0,0,6,8,8139,31610,23471,49,"True",0,"Nathan","Aké","BOU","CB",579,1,4.25,33.7,5.225,12.25,5.1,1,1.375,1,"NOR",0.5,2019-10-19,2019-10-19,"14:00",2019-10-19 14:00:00,"lunchtime kick-off",13.0416666666667,2594,"Nathan Aké",2019,0,1,0.0477976761758327,90,"DC","Bournemouth","Norwich",0,0,11724,357920,0,0,0,0,0.0477976761758327,0.382878124713898,0.382878124713898,"Bournemouth",1700.71801758,1608.3861084
"67",0,2,30,1,0.7,59,99,0,0,1.7,16,2019-10-26,90,18,0,0,0,0,"10",0,880906,0,0,0,8,37337,47117,9780,49,"False",0,"Nathan","Aké","BOU","CB",579,1,5.75,29.1,5.275,12.25,4.65,1.5,1.125,1,"WAT",0.625,2019-10-26,2019-10-26,"14:00",2019-10-26 14:00:00,"lunchtime kick-off",7,2593,"Nathan Aké",2019,0,0,0,90,"DC","Watford","Bournemouth",0,0,11741,359435,0,0,0,0,0,0.38410609960556,0.38410609960556,"Bournemouth",1705.26208496,1655.09216309
"68",0,0,24,1,0,59,103,0,0,1.1,11.4,2019-11-02,90,12,0,0,0,0,"11",0,946206,0,1,0,6,58263,78713,20450,50,"True",0,"Nathan","Aké","BOU","CB",579,1,5.75,20.35,5.425,8,3.375,2,0.875,1,"MUN",1.125,2019-11-02,2019-11-02,"12:30",2019-11-02 12:30:00,"lunchtime kick-off",6.9375,2592,"Nathan Aké",2019,0,0,0,90,"DC","Bournemouth","Manchester United",1,0,11745,361250,0,0,0,0,0,1.05271399021149,1.05271399021149,"Bournemouth",1705.67797852,1834.09753418
"69",0,0,22,0,11.2,59,116,2,0,3.9,27.6,2019-11-09,90,13,0,0,0,0,"12",0,1054748,1,2,0,1,91821,104783,12962,50,"False",0,"Nathan","Aké","BOU","CB",579,1,6,14.95,2.825,1.5,1.925,0,1.125,1,"NEW",1.375,2019-11-09,2019-11-09,"15:00",2019-11-09 15:00:00,"afternoon kick-off",7.10416666666667,2591,"Nathan Aké",2019,0,0,0,90,"DC","Newcastle United","Bournemouth",2,1,11756,363205,0.0561533123254776,0,1,0,0,0.199775889515877,0.143622577190399,"Bournemouth",1714.26928711,1710.7557373
"70",0,0,10,0,0.3,59,123,2,0,3.4,13,2019-11-23,90,20,0,0,0,0,"13",0,1057550,2,1,21,1,6543,46829,40286,51,"True",0,"Nathan","Aké","BOU","CB",579,1,5.75,15.9,3.04999999999999,1.5,2.05,0,1.125,1,"WOL",1.5,2019-11-23,2019-11-23,"15:00",2019-11-23 15:00:00,"afternoon kick-off",14,2590,"Nathan Aké",2019,0,2,0.577828705310822,90,"DC","Bournemouth","Wolverhampton Wanderers",1,2,11765,364657,0,0,0,0,0.577828705310822,0,0,"Bournemouth",1707.71069336,1755.30969238
"71",0,0,14,0,3.5,59,139,3,0,4.7,23.2,2019-11-30,90,17,0,0,0,0,"14",0,998389,2,3,20,1,-56171,10619,66790,51,"False",0,"Nathan","Aké","BOU","CB",579,1,4,17,3.04999999999999,5.25,2.525,0,0.875,1,"TOT",1.25,2019-11-30,2019-11-30,"15:00",2019-11-30 15:00:00,"afternoon kick-off",7,2589,"Nathan Aké",2019,0,1,0.0975121185183525,90,"DC","Tottenham","Bournemouth",3,2,11779,366250,0,0,0,0,0.0975121185183525,0.0419506765902042,0.0419506765902042,"Bournemouth",1686.55419922,1836.45556641
"72",0,0,12,0,3.3,59,148,1,0,3.1,19.4,2019-12-03,90,7,0,0,0,0,"15",0,973770,0,1,8,2,-28514,6325,34839,51,"False",0,"Nathan","Aké","BOU","CB",579,1,2.25,18.8,3.74999999999999,10.25,3.275,0,0.5,1,"CRY",0.625,2019-12-03,2019-12-03,"19:30",2019-12-03 19:30:00,"night kick-off",3.1875,2588,"Nathan Aké",2019,0,1,0.0743912979960442,90,"DC","Crystal Palace","Bournemouth",1,0,11791,367430,0,0,0,0,0.0743912979960442,0.0261539109051228,0.0261539109051228,"Bournemouth",1683.35461426,1737.40405273
"73",0,0,5,0,0,59,152,0,0,0.7,7.4,2019-12-07,34,10,0,0,0,0,"16",0,929307,3,0,0,1,-45577,6631,52208,50,"True",0,"Nathan","Aké","BOU","CB",579,0.844444444444444,1.25,20.8,4.57499999999999,12.25,3.775,0,0,1,"LIV",2.125,2019-12-07,2019-12-07,"15:00",2019-12-07 15:00:00,"afternoon kick-off",3.8125,2587,"Nathan Aké",2019,0,0,0,34,"DC","Bournemouth","Liverpool",0,3,11794,368330,0,0,0,0,0,0,0,"Bournemouth",1678.171875,2046.4239502
"74",0,0,0,0,0,59,163,0,0,0,0,2019-12-14,0,6,0,0,0,0,"17",0,764484,1,0,0,0,-162803,1586,164389,50,"False",0,"Nathan","Aké","BOU","CB",579,0.594444444444444,1.25,15.75,1.775,12.25,2.975,2.5,0,0.844444444444444,"CHE",0.5,2019-12-14,2019-12-14,"15:00",2019-12-14 15:00:00,"afternoon kick-off",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bournemouth",1679.18078613,1862.06750488
"75",0,0,0,0,0,59,172,0,0,0,0,2019-12-21,0,5,0,0,0,0,"18",0,617166,1,0,0,0,-140350,398,140748,49,"True",0,"Nathan","Aké","BOU","CB",579,0.344444444444444,1,12.5,1.7,7,2.125,0,0.625,0.594444444444444,"BUR",0.5,2019-12-21,2019-12-21,"15:00",2019-12-21 15:00:00,"afternoon kick-off",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bournemouth",1692.71850586,1683.94848633
"76",0,0,0,0,0,59,182,0,0,0,0,2019-12-26,0,1,0,0,0,0,"19",0,574293,1,1,0,0,-56634,196,56830,49,"True",0,"Nathan","Aké","BOU","CB",579,0.0944444444444444,0.75,6.69999999999999,0.824999999999995,2,0.950000000000004,1,0.625,0.344444444444444,"ARS",1,2019-12-26,2019-12-26,"15:00",2019-12-26 15:00:00,"afternoon kick-off",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bournemouth",1683.13171387,1800.92089844
"77",0,0,17,0,26.5,331,6,1,0,5.2,17.6,2019-08-10,90,2,0,0,0,0,"1",0,436313,1,3,8,2,0,0,0,55,"True",0,"Toby","Alderweireld","TOT","CB",639,0.25,0.25,1.84999999999999,-0.00000000000000488498130835069,0,0.175000000000004,2,0.875,0.0944444444444444,"AVL",1.375,2019-08-10,2019-08-10,"16:30",2019-08-10 16:30:00,"afternoon kick-off",-137.9375,17196,"Toby Alderweireld",2019,0,2,0.0604679249227047,90,"DC","Tottenham","Aston Villa",3,1,11649,341345,0.0585165098309517,0,2,0,0.0604679249227047,0.685604512691498,0.627088010311127,"Tottenham",1890.88830566,1612.28979492
"78",0,0,16,0,0.1,331,16,2,0,3.1,31,2019-08-17,90,11,0,0,0,0,"2",0,436403,2,2,0,1,-41914,14015,55929,55,"False",0,"Toby","Alderweireld","TOT","CB",639,0.5,0.5,4.39999999999999,6.62499999999999,2,1.3,1.5,1.375,0.25,"MCI",1.44318181818182,2019-08-17,2019-08-17,"16:30",2019-08-17 16:30:00,"afternoon kick-off",7,17195,"Toby Alderweireld",2019,0,0,0,90,"DC","Manchester City","Tottenham",2,2,11659,342133,0,0,0,0,0,0,0,"Tottenham",1893.31188965,2043.46887207
"79",0,0,14,0,5.8,331,28,1,0,2.2,16.2,2019-08-25,90,13,0,0,0,0,"3",0,445596,1,0,0,2,-8544,27173,35717,55,"True",0,"Toby","Alderweireld","TOT","CB",639,0.75,0.75,12.15,6.65,2,2.075,0,1.125,0.5,"NEW",0.803571428571429,2019-08-25,2019-08-25,"15:30",2019-08-25 15:30:00,"afternoon kick-off",7.95833333333333,17194,"Toby Alderweireld",2019,0,0,0,90,"DC","Tottenham","Newcastle United",0,1,11672,344704,0,0,0,0,0,0.853970408439636,0.853970408439636,"Tottenham",1901.75622559,1700.83166504
"80",0,0,13,0,0.1,331,31,2,0,2.1,18.4,2019-09-01,90,1,0,0,0,0,"4",0,415297,2,2,2,1,-34858,10926,45784,55,"False",0,"Toby","Alderweireld","TOT","CB",639,1,1.25,16.2,8.09999999999999,2,2.625,1.5,1.125,0.75,"ARS",1.31944444444444,2019-09-01,2019-09-01,"15:30",2019-09-01 15:30:00,"afternoon kick-off",7,17193,"Toby Alderweireld",2019,0,0,0,90,"DC","Arsenal","Tottenham",2,2,11682,348109,0,0,0,0,0,0.191332936286926,0.191332936286926,"Tottenham",1888.70019531,1875.35632324
"81",1,1,38,1,12.8,331,48,0,0,5.2,39.6,2019-09-14,90,7,0,0,0,0,"5",0,426649,0,4,0,10,-109,31505,31614,55,"True",0,"Toby","Alderweireld","TOT","CB",639,1,1.5,20.8,8.12499999999999,2.5,3.15,2,1.25,1,"CRY",1.375,2019-09-14,2019-09-14,"14:00",2019-09-14 14:00:00,"lunchtime kick-off",12.9375,17192,"Toby Alderweireld",2019,0,0,0,90,"DC","Tottenham","Crystal Palace",4,0,11687,349094,0.068445011973381,1,1,0,0,0.243792429566383,0.243792429566383,"Tottenham",1890.06103516,1752.69274902
"82",0,0,11,0,0.3,331,56,2,0,2.4,22,2019-09-21,90,9,0,0,0,0,"6",0,474826,1,2,2,1,37709,51411,13702,55,"False",0,"Toby","Alderweireld","TOT","CB",639,1,3.5,26.3,4.7,0.5,3.15,0,1.25,1,"LEI",1.5,2019-09-21,2019-09-21,"11:30",2019-09-21 11:30:00,"lunchtime kick-off",6.89583333333333,17191,"Toby Alderweireld",2019,0,0,0,90,"DC","Leicester","Tottenham",2,1,11694,352034,0,0,0,0,0,0.0587602183222771,0.0587602183222771,"Tottenham",1886.6282959,1747.13146973
"83",0,0,13,0,0.3,331,69,1,0,2.4,23.6,2019-09-28,90,16,0,0,0,0,"7",0,494796,1,2,0,2,14753,39731,24978,55,"True",0,"Toby","Alderweireld","TOT","CB",639,1,3.5,24.05,4.75,1,2.975,2,0.875,1,"SOU",1.5,2019-09-28,2019-09-28,"14:00",2019-09-28 14:00:00,"lunchtime kick-off",7.10416666666667,17190,"Toby Alderweireld",2019,0,0,0,90,"DC","Tottenham","Southampton",2,1,11704,354667,0,0,0,0,0,0.11194171756506,0.11194171756506,"Tottenham",1876.48718262,1668.82141113
"84",0,0,16,0,2,331,72,3,0,3.4,29.8,2019-10-05,90,4,0,0,0,0,"8",0,491057,0,3,2,1,-6049,18015,24064,55,"False",0,"Toby","Alderweireld","TOT","CB",639,1,3.5,25.9,3.375,1,3.025,0,1.375,1,"BHA",0.625,2019-10-05,2019-10-05,"11:30",2019-10-05 11:30:00,"lunchtime kick-off",6.89583333333333,17189,"Toby Alderweireld",2019,0,0,0,90,"DC","Brighton","Tottenham",3,0,11713,355984,0,0,0,0,0,0.25049877166748,0.25049877166748,"Tottenham",1858.40698242,1618.02966309
"85",0,0,19,0,30.8,331,89,1,0,6.3,31.8,2019-10-19,90,18,0,0,0,0,"9",0,466316,1,1,0,2,-27074,10280,37354,55,"True",0,"Toby","Alderweireld","TOT","CB",639,1,3.5,28.75,3.85,1,3.35,1,1,1,"WAT",0.5,2019-10-19,2019-10-19,"14:00",2019-10-19 14:00:00,"lunchtime kick-off",14.1041666666667,17188,"Toby Alderweireld",2019,0,0,0,90,"DC","Tottenham","Watford",1,1,11731,357810,0.0263578519225121,0,1,0,0,0.0803496614098549,0.0803496614098549,"Tottenham",1836.5604248,1640.09399414
"86",0,0,12,0,10.1,331,94,2,0,6,31,2019-10-27,90,10,0,0,0,0,"10",0,429960,1,2,19,1,-36505,1787,38292,55,"False",0,"Toby","Alderweireld","TOT","CB",639,1,1.5,26.8,8.34999999999999,1,3.62500000000001,0,0.75,1,"LIV",2.125,2019-10-27,2019-10-27,"16:30",2019-10-27 16:30:00,"afternoon kick-off",8.10416666666667,17187,"Toby Alderweireld",2019,0,1,0.0265810824930668,90,"DC","Liverpool","Tottenham",2,1,11736,360320,0.0081956135109067,0,1,0,0.0265810824930668,0.138491079211235,0.138491079211235,"Tottenham",1842.75671387,2050.20947266
"87",0,0,15,0,3.2,331,106,1,0,2.3,13.4,2019-11-03,90,8,0,0,0,0,"11",0,412209,1,1,6,2,-20141,6353,26494,54,"False",0,"Toby","Alderweireld","TOT","CB",639,1,1.5,29.05,10.8,5.25,4.52500000000001,1.5,0.75,1,"EVE",0.5,2019-11-03,2019-11-03,"16:30",2019-11-03 16:30:00,"afternoon kick-off",7,17186,"Toby Alderweireld",2019,0,1,0.00957562960684299,90,"DC","Everton","Tottenham",1,1,11748,362349,0,0,0,0,0.00957562960684299,0.0215619914233685,0.0215619914233685,"Tottenham",1840.42199707,1728.39685059
"88",0,0,0,0,0,331,119,0,0,0,0,2019-11-09,0,15,0,0,0,0,"12",0,410056,1,1,0,0,-7243,9677,16920,54,"True",0,"Toby","Alderweireld","TOT","CB",639,0.75,1.5,26.5,11.525,6.75,4.50000000000001,1,0.625,1,"SHU",1.75,2019-11-09,2019-11-09,"15:00",2019-11-09 15:00:00,"afternoon kick-off",5.9375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tottenham",1844.76965332,1673.67736816
"89",0,0,12,0,0.1,331,130,2,0,6.8,14,2019-11-23,90,19,0,0,0,0,"13",0,394341,3,2,54,1,-14726,12838,27564,54,"False",0,"Toby","Alderweireld","TOT","CB",639,0.75,1.25,19.05,11.025,6.25,3.65000000000001,2.5,0.875,0.75,"WHU",0.25,2019-11-23,2019-11-23,"12:30",2019-11-23 12:30:00,"lunchtime kick-off",13.8958333333333,17185,"Toby Alderweireld",2019,0,2,0.0621261857450008,90,"DC","West Ham","Tottenham",2,3,11772,364449,0,0,0,0,0.0621261857450008,0.285698264837265,0.285698264837265,"Tottenham",1838.90209961,1707.62719727
"90",1,0,26,0,13.3,331,139,2,0,4.7,34,2019-11-30,90,3,0,0,0,0,"14",0,391840,2,3,0,4,-4004,8765,12769,54,"True",0,"Toby","Alderweireld","TOT","CB",639,0.75,1,14.6,3.35,19.75,3.77500000000001,2,1.25,0.75,"BOU",0.875,2019-11-30,2019-11-30,"15:00",2019-11-30 15:00:00,"afternoon kick-off",7.10416666666667,17184,"Toby Alderweireld",2019,0,0,0,90,"DC","Tottenham","Bournemouth",3,2,11779,366236,0.596058487892151,1,1,0,0,2.16461229324341,1.56855380535126,"Tottenham",1836.45556641,1686.55419922
