"","player","position","club","round","season","goals","assists","sum_goals","sum_assists","sum_total_points","sum_xG","sum_xA","sum_shots","sum_KP","sum_xG90","sum_goal90","sum_xA90","sum_assists90","sum_shots90","sum_KP90","value","color"
"4627","Mathew Ryan","GK","BHA","35","2018/2019",0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,4.4,"#076cf0"
"4628","Mathew Ryan","GK","BHA","36","2018/2019",0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,4.4,"#076cf0"
"4629","Mathew Ryan","GK","BHA","37","2018/2019",0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,4.4,"#076cf0"
"4630","Mathew Ryan","GK","BHA","38","2018/2019",0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,4.4,"#076cf0"
"4631","Ryan Bertrand","GK","SOU","1","2018/2019",0,0,0,0,6,0.012,0.06,1,2,0.012,0,0.06,0,1,2,5,"#db2342"
"4632","Ryan Bertrand","GK","SOU","2","2018/2019",0,0,0,0,7,0.012,0.189,1,3,0.012,0,0.189,0,1,3,5,"#db2342"
"4633","Ryan Bertrand","GK","SOU","3","2018/2019",1,0,1,0,14,0.065,0.377,2,4,0.065,1,0.377,0,2,4,5,"#db2342"
"4634","Ryan Bertrand","GK","SOU","4","2018/2019",0,0,1,0,20,0.087,0.415,3,5,0.087,1,0.415,0,3,5,5,"#db2342"
"4635","Ryan Bertrand","GK","SOU","5","2018/2019",0,0,1,0,21,0.144,0.415,4,5,0.144,1,0.415,0,4,5,5,"#db2342"
"4636","Ryan Bertrand","GK","SOU","6","2018/2019",0,0,1,0,22,0.163,0.465,5,6,0.163,1,0.465,0,5,6,5,"#db2342"
"4637","Ryan Bertrand","GK","SOU","7","2018/2019",0,0,1,0,22,0.234,0.479,7,7,0.234,1,0.479,0,7,7,5,"#db2342"
"4638","Ryan Bertrand","GK","SOU","8","2018/2019",0,0,1,0,22,0.593,0.494,9,8,0.593,1,0.494,0,9,8,4.9,"#db2342"
"4639","Ryan Bertrand","GK","SOU","9","2018/2019",0,0,1,0,27,0.593,0.494,9,8,0.593,1,0.494,0,9,8,4.9,"#db2342"
"4640","Ryan Bertrand","GK","SOU","10","2018/2019",0,0,1,0,33,0.61,0.964,10,13,0.61,1,0.964,0,10,13,4.9,"#db2342"
"4641","Ryan Bertrand","GK","SOU","11","2018/2019",0,0,1,0,32,0.61,0.964,10,13,0.61,1,0.964,0,10,13,4.9,"#db2342"
"4642","Ryan Bertrand","GK","SOU","12","2018/2019",0,0,1,0,33,0.621,1.46,11,15,0.621,1,1.46,0,11,15,4.8,"#db2342"
"4643","Ryan Bertrand","GK","SOU","13","2018/2019",0,0,1,0,33,0.621,1.46,11,15,0.621,1,1.46,0,11,15,4.8,"#db2342"
"4644","Ryan Bertrand","GK","SOU","14","2018/2019",0,0,1,0,33,0.621,1.46,11,15,0.621,1,1.46,0,11,15,4.8,"#db2342"
"4645","Ryan Bertrand","GK","SOU","15","2018/2019",0,0,1,0,33,0.621,1.46,11,15,0.621,1,1.46,0,11,15,4.8,"#db2342"
"4646","Ryan Bertrand","GK","SOU","16","2018/2019",0,0,1,0,33,0.621,1.46,11,15,0.621,1,1.46,0,11,15,4.8,"#db2342"
"4647","Ryan Bertrand","GK","SOU","17","2018/2019",0,0,1,0,33,0.621,1.46,11,15,0.621,1,1.46,0,11,15,4.8,"#db2342"
"4648","Ryan Bertrand","GK","SOU","18","2018/2019",0,0,1,0,33,0.621,1.46,11,15,0.621,1,1.46,0,11,15,4.8,"#db2342"
"4649","Ryan Bertrand","GK","SOU","19","2018/2019",0,0,1,0,33,0.621,1.46,11,15,0.621,1,1.46,0,11,15,4.8,"#db2342"
"4650","Ryan Bertrand","GK","SOU","20","2018/2019",0,0,1,0,33,0.621,1.46,11,15,0.621,1,1.46,0,11,15,4.8,"#db2342"
"4651","Ryan Bertrand","GK","SOU","21","2018/2019",0,0,1,0,33,0.621,1.46,11,15,0.621,1,1.46,0,11,15,4.8,"#db2342"
"4652","Ryan Bertrand","GK","SOU","22","2018/2019",0,0,1,0,33,0.621,1.46,11,15,0.621,1,1.46,0,11,15,4.8,"#db2342"
"4653","Ryan Bertrand","GK","SOU","23","2018/2019",0,0,1,0,33,0.621,1.46,11,15,0.621,1,1.46,0,11,15,4.8,"#db2342"
"4654","Ryan Bertrand","GK","SOU","24","2018/2019",0,0,1,0,33,0.621,1.46,11,15,0.621,1,1.46,0,11,15,4.8,"#db2342"
"4655","Ryan Bertrand","GK","SOU","25","2018/2019",0,0,1,0,33,0.621,1.46,11,15,0.621,1,1.46,0,11,15,4.8,"#db2342"
"4656","Ryan Bertrand","GK","SOU","26","2018/2019",0,0,1,0,34,0.621,1.46,11,15,0.621,1,1.46,0,11,15,4.8,"#db2342"
"4657","Ryan Bertrand","GK","SOU","27","2018/2019",0,0,1,0,34,0.621,1.46,11,15,0.621,1,1.46,0,11,15,4.8,"#db2342"
"4658","Ryan Bertrand","GK","SOU","28","2018/2019",0,0,1,0,40,0.714,1.485,12,16,0.714,1,1.485,0,12,16,4.8,"#db2342"
"4659","Ryan Bertrand","GK","SOU","29","2018/2019",0,0,1,0,40,0.714,1.485,12,16,0.714,1,1.485,0,12,16,4.8,"#db2342"
"4660","Ryan Bertrand","GK","SOU","30","2018/2019",0,0,1,0,42,0.714,1.548,12,17,0.714,1,1.548,0,12,17,4.8,"#db2342"
"4661","Ryan Bertrand","GK","SOU","32","2018/2019",0,0,1,0,48,0.815,1.548,13,17,0.815,1,1.548,0,13,17,4.8,"#db2342"
"4662","Ryan Bertrand","GK","SOU","33","2018/2019",0,0,1,0,48,0.815,1.548,13,18,0.815,1,1.548,0,13,18,4.8,"#db2342"
"4663","Ryan Bertrand","GK","SOU","34","2018/2019",0,0,1,0,49,0.815,1.548,13,18,0.815,1,1.548,0,13,18,4.8,"#db2342"
"4664","Ryan Bertrand","GK","SOU","35","2018/2019",0,0,1,0,50,0.828,1.559,14,19,0.828,1,1.559,0,14,19,4.8,"#db2342"
"4665","Ryan Bertrand","GK","SOU","35","2018/2019",0,0,1,0,52,1.229,1.616,15,20,1.229,1,1.616,0,15,20,4.8,"#db2342"
"4666","Ryan Bertrand","GK","SOU","36","2018/2019",0,0,1,0,53,1.257,1.616,16,20,1.257,1,1.616,0,16,20,4.8,"#db2342"
"4667","Ryan Bertrand","GK","SOU","37","2018/2019",0,0,1,0,54,1.257,1.723,16,22,1.257,1,1.723,0,16,22,4.8,"#db2342"
"4668","Ryan Bertrand","GK","SOU","38","2018/2019",0,0,1,0,56,1.257,1.723,16,22,1.257,1,1.723,0,16,22,4.8,"#db2342"
"4669","Ryan Fraser","AM","BOU","1","2018/2019",1,0,1,0,11,0.592,0.891,2,3,0.592,1,0.891,0,2,3,5.5,"#f0071a"
"4670","Ryan Fraser","AM","BOU","2","2018/2019",0,1,1,1,17,0.622,1.431,3,6,0.622,1,1.431,1,3,6,5.5,"#f0071a"
"4671","Ryan Fraser","AM","BOU","3","2018/2019",0,0,1,1,19,0.654,2.095,5,10,0.654,1,2.095,1,5,10,5.6,"#f0071a"
"4672","Ryan Fraser","AM","BOU","4","2018/2019",0,0,1,1,21,0.724,2.095,7,10,0.724,1,2.095,1,7,10,5.6,"#f0071a"
"4673","Ryan Fraser","AM","BOU","5","2018/2019",2,1,3,2,39,1.134,2.508,9,12,1.134,3,2.508,2,9,12,5.6,"#f0071a"
"4674","Ryan Fraser","AM","BOU","6","2018/2019",0,0,3,2,41,1.303,2.615,13,16,1.303,3,2.615,2,13,16,5.8,"#f0071a"
"4675","Ryan Fraser","AM","BOU","7","2018/2019",0,0,3,2,42,1.303,3.272,13,20,1.303,3,3.272,2,13,20,5.9,"#f0071a"
"4676","Ryan Fraser","AM","BOU","8","2018/2019",0,1,3,3,48,1.303,4.227,13,22,1.303,3,4.594,3.385,13,22.769,6,"#f0071a"
"4677","Ryan Fraser","AM","BOU","9","2018/2019",0,0,3,3,51,1.303,4.278,13,24,1.303,3,4.654,3.385,13,25.138,6,"#f0071a"
"4678","Ryan Fraser","AM","BOU","10","2018/2019",0,2,3,5,62,1.347,5.223,14,27,1.348,3,5.621,5.43,14.023,28.206,6,"#f0071a"
"4679","Ryan Fraser","AM","BOU","11","2018/2019",0,0,3,5,64,1.505,5.813,16,30,1.543,3,6.348,5.43,16.488,31.904,6.1,"#f0071a"
"4680","Ryan Fraser","AM","BOU","12","2018/2019",0,1,3,6,70,1.631,6.363,19,35,1.669,3,6.899,6.43,19.488,36.904,6.1,"#f0071a"
"4681","Ryan Fraser","AM","BOU","13","2018/2019",0,0,3,6,72,1.655,6.363,20,35,1.693,3,6.899,6.43,20.488,36.904,6.2,"#f0071a"
"4682","Ryan Fraser","AM","BOU","14","2018/2019",0,0,3,6,74,1.655,7.034,20,37,1.693,3,7.75,6.43,20.488,39.44,6.2,"#f0071a"
"4683","Ryan Fraser","AM","BOU","15","2018/2019",1,1,4,7,86,2.039,7.474,21,39,2.095,4.047,8.209,7.477,21.535,41.533,6.2,"#f0071a"
"4684","Ryan Fraser","AM","BOU","16","2018/2019",0,0,4,7,88,2.039,7.474,21,39,2.095,4.047,8.209,7.477,21.535,41.533,6.3,"#f0071a"
"4685","Ryan Fraser","AM","BOU","17","2018/2019",0,0,4,7,90,2.039,7.521,21,41,2.095,4.047,8.257,7.477,21.535,43.533,6.3,"#f0071a"
"4686","Ryan Fraser","AM","BOU","18","2018/2019",0,1,4,8,94,2.039,7.728,21,43,2.095,4.047,9.001,11.077,21.535,50.733,6.3,"#f0071a"
"4687","Ryan Fraser","AM","BOU","19","2018/2019",0,0,4,8,96,2.088,8.2,22,47,2.144,4.047,9.474,11.077,22.535,54.733,6.3,"#f0071a"
"4688","Ryan Fraser","AM","BOU","20","2018/2019",0,0,4,8,97,2.088,8.222,22,48,2.144,4.047,9.556,11.077,22.535,58.483,6.2,"#f0071a"
"4689","Ryan Fraser","AM","BOU","21","2018/2019",1,1,5,9,109,2.742,8.603,26,51,2.87,5.158,9.979,12.188,26.979,61.816,6.1,"#f0071a"
"4690","Ryan Fraser","AM","BOU","22","2018/2019",0,0,5,9,111,2.814,8.946,27,56,2.943,5.158,10.322,12.188,27.979,66.816,6.1,"#f0071a"
"4691","Ryan Fraser","AM","BOU","23","2018/2019",0,0,5,9,114,2.814,9.018,27,59,2.943,5.158,10.394,12.188,27.979,69.816,6.1,"#f0071a"
"4692","Ryan Fraser","AM","BOU","24","2018/2019",0,0,5,9,117,2.814,9.018,27,59,2.943,5.158,10.394,12.188,27.979,69.816,6.1,"#f0071a"
"4693","Ryan Fraser","AM","BOU","25","2018/2019",0,0,5,9,119,2.891,9.032,29,60,3.02,5.158,10.408,12.188,29.979,70.816,6.1,"#f0071a"
"4694","Ryan Fraser","AM","BOU","26","2018/2019",0,0,5,9,121,2.959,9.066,31,61,3.087,5.158,10.442,12.188,31.979,71.816,6.1,"#f0071a"
"4695","Ryan Fraser","AM","BOU","27","2018/2019",0,0,5,9,124,2.959,9.152,31,63,3.087,5.158,10.528,12.188,31.979,73.816,6.1,"#f0071a"
"4696","Ryan Fraser","AM","BOU","28","2018/2019",0,0,5,9,126,3.086,9.171,33,64,3.232,5.158,10.55,12.188,34.258,74.955,6.1,"#f0071a"
"4697","Ryan Fraser","AM","BOU","29","2018/2019",0,0,5,9,128,3.086,9.171,33,64,3.232,5.158,10.55,12.188,34.258,74.955,6.1,"#f0071a"
"4698","Ryan Fraser","AM","BOU","30","2018/2019",1,1,6,10,141,3.486,10.654,34,67,3.632,6.158,12.033,13.188,35.258,77.955,6.1,"#f0071a"
"4699","Ryan Fraser","AM","BOU","31","2018/2019",0,0,6,10,143,3.534,11.088,35,70,3.68,6.158,12.467,13.188,36.258,80.955,6.2,"#f0071a"
"4700","Ryan Fraser","AM","BOU","32","2018/2019",0,0,6,10,145,3.555,11.736,36,72,3.701,6.158,13.115,13.188,37.258,82.955,6.2,"#f0071a"
"4701","Ryan Fraser","AM","BOU","33","2018/2019",0,0,6,10,147,3.597,12.125,37,74,3.744,6.158,13.503,13.188,38.258,84.955,6.2,"#f0071a"
"4702","Ryan Fraser","AM","BOU","34","2018/2019",1,2,7,12,163,3.669,13.462,38,77,3.815,7.158,14.841,15.188,39.258,87.955,6.3,"#f0071a"
"4703","Ryan Fraser","AM","BOU","35","2018/2019",0,0,7,12,165,4.548,13.498,45,78,4.694,7.158,14.876,15.188,46.258,88.955,6.3,"#f0071a"
"4704","Ryan Fraser","AM","BOU","36","2018/2019",0,1,7,13,170,4.583,14.514,46,81,4.741,7.158,16.241,16.531,47.601,92.985,6.3,"#f0071a"
"4705","Ryan Fraser","AM","BOU","37","2018/2019",0,1,7,14,179,4.691,15.976,48,90,4.849,7.158,17.704,17.531,49.601,101.985,6.3,"#f0071a"
"4706","Ryan Fraser","AM","BOU","38","2018/2019",0,0,7,14,181,4.764,16.184,51,93,4.922,7.158,17.911,17.531,52.601,104.985,6.4,"#f0071a"
"4707","Ryan Sessegnon","FB","FUL","1","2018/2019",0,0,0,0,2,0.04,0.019,1,1,0.04,0,0.019,0,1,1,6.5,"#7b8786"
"4708","Ryan Sessegnon","FB","FUL","2","2018/2019",0,1,0,1,7,0.435,0.553,3,2,0.435,0,0.553,1,3,2,6.5,"#7b8786"
"4709","Ryan Sessegnon","FB","FUL","3","2018/2019",0,0,0,1,8,0.435,0.62,3,3,0.435,0,6.533,1,3,92,6.4,"#7b8786"
"4710","Ryan Sessegnon","FB","FUL","4","2018/2019",0,0,0,1,9,0.784,0.62,4,3,2.398,0,6.533,1,8.625,92,6.4,"#7b8786"
"4711","Ryan Sessegnon","FB","FUL","5","2018/2019",0,0,0,1,11,0.784,0.71,4,5,2.398,0,6.623,1,8.625,94,6.3,"#7b8786"
"4712","Ryan Sessegnon","FB","FUL","6","2018/2019",0,0,0,1,13,0.784,0.71,4,5,2.398,0,6.623,1,8.625,94,6.2,"#7b8786"
"4713","Ryan Sessegnon","FB","FUL","7","2018/2019",0,0,0,1,15,1.104,0.793,5,6,2.718,0,6.707,1,9.625,95,6.2,"#7b8786"
"4714","Ryan Sessegnon","FB","FUL","8","2018/2019",0,0,0,1,17,1.189,0.868,6,8,2.804,0,6.781,1,10.625,97,6.1,"#7b8786"
"4715","Ryan Sessegnon","FB","FUL","9","2018/2019",1,0,1,1,25,1.58,1.222,8,10,3.194,1,7.135,1,12.625,99,6.1,"#7b8786"
"4716","Ryan Sessegnon","FB","FUL","10","2018/2019",0,0,1,1,27,1.58,1.222,8,10,3.194,1,7.135,1,12.625,99,6.1,"#7b8786"
"4717","Ryan Sessegnon","FB","FUL","11","2018/2019",0,0,1,1,29,1.58,1.222,8,10,3.194,1,7.135,1,12.625,99,6,"#7b8786"
"4718","Ryan Sessegnon","FB","FUL","12","2018/2019",0,0,1,1,31,1.948,1.222,11,10,3.562,1,7.135,1,15.625,99,6,"#7b8786"
"4719","Ryan Sessegnon","FB","FUL","13","2018/2019",0,2,1,3,40,1.966,1.678,12,12,3.58,1,7.591,3,16.625,101,6,"#7b8786"
"4720","Ryan Sessegnon","FB","FUL","14","2018/2019",0,0,1,3,41,1.966,1.678,12,12,3.58,1,7.591,3,16.625,101,6,"#7b8786"
"4721","Ryan Sessegnon","FB","FUL","15","2018/2019",0,0,1,3,43,2.024,1.923,13,17,3.638,1,7.837,3,17.625,106,6,"#7b8786"
"4722","Ryan Sessegnon","FB","FUL","16","2018/2019",0,0,1,3,45,2.307,1.954,15,18,3.921,1,7.867,3,19.625,107,6,"#7b8786"
"4723","Ryan Sessegnon","FB","FUL","17","2018/2019",0,0,1,3,45,2.307,1.954,15,18,3.921,1,7.867,3,19.625,107,6,"#7b8786"
"4724","Ryan Sessegnon","FB","FUL","18","2018/2019",0,0,1,3,45,2.307,1.954,15,18,3.921,1,7.867,3,19.625,107,6,"#7b8786"
"4725","Ryan Sessegnon","FB","FUL","19","2018/2019",1,0,2,3,52,2.775,1.954,16,18,5.753,4.913,7.867,3,23.538,107,6,"#7b8786"
"4726","Ryan Sessegnon","FB","FUL","20","2018/2019",0,1,2,4,56,2.92,2.15,18,21,6.756,4.913,9.221,9.923,37.384,127.769,6,"#7b8786"
"4727","Ryan Sessegnon","FB","FUL","21","2018/2019",0,1,2,5,61,3.232,2.794,19,23,7.067,4.913,9.865,10.923,38.384,129.769,6,"#7b8786"
"4728","Ryan Sessegnon","FB","FUL","22","2018/2019",0,0,2,5,62,3.286,2.794,20,23,7.175,4.913,9.865,10.923,40.384,129.769,6,"#7b8786"
"4729","Ryan Sessegnon","FB","FUL","23","2018/2019",0,0,2,5,63,3.286,2.817,20,24,7.175,4.913,9.924,10.923,40.384,132.341,6,"#7b8786"
"4730","Ryan Sessegnon","FB","FUL","24","2018/2019",0,0,2,5,64,3.286,2.88,20,25,7.175,4.913,10.361,10.923,40.384,139.264,6,"#7b8786"
"4731","Ryan Sessegnon","FB","FUL","25","2018/2019",0,0,2,5,64,3.286,2.88,20,25,7.175,4.913,10.361,10.923,40.384,139.264,6,"#7b8786"
"4732","Ryan Sessegnon","FB","FUL","26","2018/2019",0,0,2,5,65,3.286,2.88,20,25,7.175,4.913,10.361,10.923,40.384,139.264,6,"#7b8786"
"4733","Ryan Sessegnon","FB","FUL","27","2018/2019",0,1,2,6,69,3.286,2.88,20,25,7.175,4.913,10.361,12.923,40.384,139.264,6,"#7b8786"
"4734","Ryan Sessegnon","FB","FUL","28","2018/2019",0,0,2,6,70,3.297,2.88,21,25,7.223,4.913,10.361,12.923,44.67,139.264,6,"#7b8786"
"4735","Ryan Sessegnon","FB","FUL","29","2018/2019",0,0,2,6,72,3.297,2.898,21,26,7.223,4.913,10.379,12.923,44.67,140.264,6,"#7b8786"
"4736","Ryan Sessegnon","FB","FUL","30","2018/2019",0,0,2,6,73,3.297,2.898,21,26,7.223,4.913,10.379,12.923,44.67,140.264,6,"#7b8786"
"4737","Ryan Sessegnon","FB","FUL","31","2018/2019",0,0,2,6,74,3.297,2.898,21,26,7.223,4.913,10.379,12.923,44.67,140.264,6,"#7b8786"
"4738","Ryan Sessegnon","FB","FUL","32","2018/2019",0,0,2,6,76,3.297,2.918,21,27,7.223,4.913,10.398,12.923,44.67,141.264,6,"#7b8786"
"4739","Ryan Sessegnon","FB","FUL","32","2018/2019",0,1,2,7,81,3.487,3.595,23,30,7.413,4.913,11.075,13.923,46.67,144.264,6,"#7b8786"
"4740","Ryan Sessegnon","FB","FUL","34","2018/2019",0,0,2,7,84,3.487,3.595,23,30,7.413,4.913,11.075,13.923,46.67,144.264,6,"#7b8786"
"4741","Ryan Sessegnon","FB","FUL","35","2018/2019",0,0,2,7,87,4.088,3.614,26,31,8.015,4.913,11.095,13.923,49.67,145.264,6,"#7b8786"
"4742","Ryan Sessegnon","FB","FUL","36","2018/2019",0,0,2,7,90,4.223,3.614,27,31,8.159,4.913,11.095,13.923,50.741,145.264,6,"#7b8786"
"4743","Ryan Sessegnon","FB","FUL","37","2018/2019",0,0,2,7,92,4.223,3.993,27,32,8.159,4.913,11.516,13.923,50.741,146.375,6,"#7b8786"
"4744","Ryan Sessegnon","FB","FUL","38","2018/2019",0,0,2,7,94,4.266,3.993,28,32,8.207,4.913,11.516,13.923,51.866,146.375,6,"#7b8786"
"4745","Sadio Mané","AM","LIV","1","2018/2019",2,0,2,0,16,0.958,0.124,4,2,1.064,2.222,0.138,0,4.444,2.222,9.5,"#fc0303"
"4746","Sadio Mané","AM","LIV","2","2018/2019",1,0,3,0,26,1.757,0.513,6,5,1.864,3.222,0.526,0,6.444,5.222,9.7,"#fc0303"
"4747","Sadio Mané","AM","LIV","3","2018/2019",0,0,3,0,29,1.92,0.513,8,5,2.049,3.222,0.526,0,8.723,5.222,9.8,"#fc0303"
"4748","Sadio Mané","AM","LIV","4","2018/2019",1,0,4,0,39,2.187,0.624,10,6,2.316,4.222,0.638,0,10.723,6.222,9.9,"#fc0303"
"4749","Sadio Mané","AM","LIV","5","2018/2019",0,0,4,0,41,2.705,1.195,15,8,2.834,4.222,1.208,0,15.723,8.222,10,"#fc0303"
"4750","Sadio Mané","AM","LIV","6","2018/2019",0,0,4,0,44,2.737,1.236,16,9,2.866,4.222,1.25,0,16.723,9.222,10,"#fc0303"
"4751","Sadio Mané","AM","LIV","7","2018/2019",0,0,4,0,45,2.928,1.236,19,9,3.057,4.222,1.25,0,19.723,9.222,10,"#fc0303"
"4752","Sadio Mané","AM","LIV","8","2018/2019",0,0,4,0,48,2.928,1.236,19,9,3.057,4.222,1.25,0,19.723,9.222,9.9,"#fc0303"
"4753","Sadio Mané","AM","LIV","9","2018/2019",0,0,4,0,48,2.928,1.236,19,9,3.057,4.222,1.25,0,19.723,9.222,9.8,"#fc0303"
"4754","Sadio Mané","AM","LIV","10","2018/2019",2,0,6,0,63,3.651,1.29,22,11,3.78,6.222,1.303,0,22.723,11.222,9.7,"#fc0303"
"4755","Sadio Mané","AM","LIV","11","2018/2019",0,0,6,0,65,3.705,1.29,23,11,3.834,6.222,1.303,0,23.723,11.222,9.8,"#fc0303"
"4756","Sadio Mané","AM","LIV","12","2018/2019",0,0,6,0,68,4.16,1.37,27,12,4.289,6.222,1.384,0,27.723,12.222,9.9,"#fc0303"
"4757","Sadio Mané","AM","LIV","13","2018/2019",0,2,6,2,77,4.774,1.499,29,13,4.903,6.222,1.512,2,29.723,13.222,9.9,"#fc0303"
"4758","Sadio Mané","AM","LIV","14","2018/2019",0,0,6,2,80,5.497,1.559,33,14,5.626,6.222,1.573,2,33.723,14.222,9.9,"#fc0303"
"4759","Sadio Mané","AM","LIV","15","2018/2019",0,0,6,2,80,5.497,1.559,33,14,5.626,6.222,1.573,2,33.723,14.222,9.8,"#fc0303"
"4760","Sadio Mané","AM","LIV","16","2018/2019",0,0,6,2,81,5.497,1.559,33,14,5.626,6.222,1.573,2,33.723,14.222,9.7,"#fc0303"
"4761","Sadio Mané","AM","LIV","17","2018/2019",1,0,7,2,90,5.917,1.697,36,17,6.082,7.307,1.722,2,36.976,17.475,9.7,"#fc0303"
"4762","Sadio Mané","AM","LIV","18","2018/2019",0,0,7,2,93,6.005,2.278,37,20,6.173,7.307,2.33,2,38.022,20.615,9.6,"#fc0303"
"4763","Sadio Mané","AM","LIV","19","2018/2019",0,0,7,2,96,6.322,2.79,40,22,6.491,7.307,2.843,2,41.022,22.615,9.6,"#fc0303"
"4764","Sadio Mané","AM","LIV","20","2018/2019",1,0,8,2,103,6.914,2.79,42,22,7.364,8.782,2.843,2,43.973,22.615,9.5,"#fc0303"
"4765","Sadio Mané","AM","LIV","21","2018/2019",0,0,8,2,105,7.389,2.79,44,22,7.927,8.782,2.843,2,46.342,22.615,9.5,"#fc0303"
"4766","Sadio Mané","AM","LIV","22","2018/2019",0,0,8,2,108,7.5,2.889,45,24,8.038,8.782,2.942,2,47.353,24.637,9.5,"#fc0303"
"4767","Sadio Mané","AM","LIV","23","2018/2019",1,0,9,2,115,7.985,2.899,50,25,8.524,9.782,2.953,2,52.353,25.637,9.5,"#fc0303"
"4768","Sadio Mané","AM","LIV","24","2018/2019",1,0,10,2,124,8.161,2.997,53,27,8.7,10.782,3.05,2,55.353,27.637,9.5,"#fc0303"
"4769","Sadio Mané","AM","LIV","25","2018/2019",1,0,11,2,132,8.798,2.997,55,27,9.337,11.782,3.05,2,57.353,27.637,9.5,"#fc0303"
"4770","Sadio Mané","AM","LIV","26","2018/2019",1,0,12,2,140,9.375,3.121,58,28,9.941,12.828,3.18,2,60.492,28.684,9.5,"#fc0303"
"4771","Sadio Mané","AM","LIV","27","2018/2019",0,0,12,2,143,9.375,3.121,58,28,9.941,12.828,3.18,2,60.492,28.684,9.6,"#fc0303"
"4772","Sadio Mané","AM","LIV","28","2018/2019",2,0,14,2,156,10.337,3.121,62,28,11.065,15.166,3.18,2,65.168,28.684,9.6,"#fc0303"
"4773","Sadio Mané","AM","LIV","29","2018/2019",0,0,14,2,159,10.337,3.121,62,28,11.065,15.166,3.18,2,65.168,28.684,9.7,"#fc0303"
"4774","Sadio Mané","AM","LIV","30","2018/2019",2,0,16,2,173,12.072,3.368,67,31,12.8,17.166,3.427,2,70.168,31.684,9.8,"#fc0303"
"4775","Sadio Mané","AM","LIV","31","2018/2019",1,1,17,3,186,12.715,3.798,69,32,13.443,18.166,3.857,3,72.168,32.684,9.9,"#fc0303"
"4776","Sadio Mané","AM","LIV","32","2018/2019",0,0,17,3,188,12.854,3.831,71,33,13.582,18.166,3.891,3,74.168,33.684,10,"#fc0303"
"4777","Sadio Mané","AM","LIV","33","2018/2019",0,0,17,3,189,13.431,3.946,74,34,14.159,18.166,4.005,3,77.168,34.684,10.1,"#fc0303"
"4778","Sadio Mané","AM","LIV","34","2018/2019",1,0,18,3,198,14.217,4.107,77,36,14.945,19.166,4.166,3,80.168,36.684,10.1,"#fc0303"
"4779","Sadio Mané","AM","LIV","35","2018/2019",0,0,18,3,201,14.393,4.801,80,40,15.121,19.166,4.861,3,83.168,40.684,10,"#fc0303"
"4780","Sadio Mané","AM","LIV","36","2018/2019",2,0,20,3,214,15.684,4.877,84,42,16.412,21.166,4.937,3,87.168,42.684,10.1,"#fc0303"
"4781","Sadio Mané","AM","LIV","37","2018/2019",0,0,20,3,216,16.036,4.95,85,43,16.763,21.166,5.01,3,88.168,43.684,10.2,"#fc0303"
"4782","Sadio Mané","AM","LIV","38","2018/2019",2,0,22,3,231,16.763,5.124,87,45,17.491,23.166,5.183,3,90.168,45.684,10.3,"#fc0303"
"4783","Salomón Rondón","ST","NEW","1","2018/2019",0,0,0,0,1,0.193,0,2,0,0.559,0,0,0,5.806,0,6,"#212124"
"4784","Salomón Rondón","ST","NEW","2","2018/2019",0,0,0,0,1,0.193,0,2,0,0.559,0,0,0,5.806,0,6,"#212124"
"4785","Salomón Rondón","ST","NEW","3","2018/2019",0,0,0,0,3,0.255,0,3,0,0.651,0,0,0,7.282,0,6,"#212124"
"4786","Salomón Rondón","ST","NEW","4","2018/2019",0,1,0,1,8,0.255,0.474,3,1,0.651,0,0.593,1.25,7.282,1.25,5.9,"#212124"
"4787","Salomón Rondón","ST","NEW","5","2018/2019",0,0,0,1,8,0.255,0.474,3,1,0.651,0,0.593,1.25,7.282,1.25,5.9,"#212124"
"4788","Salomón Rondón","ST","NEW","6","2018/2019",0,0,0,1,9,0.255,0.474,3,1,0.651,0,0.593,1.25,7.282,1.25,5.9,"#212124"
"4789","Salomón Rondón","ST","NEW","7","2018/2019",0,0,0,1,9,0.255,0.474,3,1,0.651,0,0.593,1.25,7.282,1.25,5.8,"#212124"
"4790","Salomón Rondón","ST","NEW","8","2018/2019",0,0,0,1,9,0.255,0.474,3,1,0.651,0,0.593,1.25,7.282,1.25,5.8,"#212124"
"4791","Salomón Rondón","ST","NEW","9","2018/2019",0,0,0,1,9,0.255,0.474,3,1,0.651,0,0.593,1.25,7.282,1.25,5.8,"#212124"
"4792","Salomón Rondón","ST","NEW","10","2018/2019",0,0,0,1,10,0.399,0.474,5,1,1.27,0,0.593,1.25,15.853,1.25,5.7,"#212124"
"4793","Salomón Rondón","ST","NEW","11","2018/2019",0,0,0,1,12,0.516,0.474,6,1,1.387,0,0.593,1.25,16.853,1.25,5.7,"#212124"
"4794","Salomón Rondón","ST","NEW","12","2018/2019",2,0,2,1,24,2.428,0.474,14,1,3.298,2,0.593,1.25,24.853,1.25,5.7,"#212124"
"4795","Salomón Rondón","ST","NEW","13","2018/2019",0,0,2,1,26,2.47,0.474,15,1,3.353,2,0.593,1.25,26.139,1.25,5.7,"#212124"
"4796","Salomón Rondón","ST","NEW","14","2018/2019",0,0,2,1,28,2.825,0.474,22,1,3.708,2,0.593,1.25,33.139,1.25,5.7,"#212124"
